__label__1	1558613393977 。   怎么 提现  
__label__4	我 拍 的 这个 鞋 有点 小   想换 大一码 的   收到 货 了   小 [ gg ]   不 影响 ， 就试 了 下   刚刚 离开 了 一下 [ gg ]   换 哪个 码数 ， 直接 备注 吗 ？   [ ok ]  
__label__9	这 款 产品 八岁 的 孩子 吃 几颗 ？   bioisland   青少年 赖氨酸 咀嚼片   对 ， 就是 这 款   八岁 的 孩子 吃 几颗   一天 吃 几次 ？   说明书 也 没有 ， 不 知道 怎么 吃 哦 [ tx ]   好 的 ， 谢谢 你   这个 产品   就 这个 牌子   八岁 吃 几颗   [ xh ]   好 的 ， 感谢 你  
__label__12	你好 ， 我 有 个 会员 ， 下错 单 了 ， 拼错 团 了 ， 能 不能 帮忙 退 一下 ？   他 本来 准备 买 那个 海 鸭蛋 的 ， 一下子 买 成 这个 咸鸭蛋 了   都 没有 回 我 ？ 一   还 没有 回复 我   没有 收到 呀   如果 没有 取消 成功 怎么办  
__label__4	已 发货 取消 订单   已 发货 取消 订单   已 发货 取消 订单   不能 接收 为什么 有 这个 功能   五个 小 卡车 的 湿巾 和 杯子 那一单 我 要 退 呢   还 没收 到 ， 刚才 不 小心 点击 收货 了   现在 直接 让 物流 退货 吧   嗯 嗯 ， 麻烦 快 一点   还有 别的 事 ， 一直 守 着 手机  
__label__4	我 买 了 件 衣服 ， 大 了 ， 想换 小 一号 的   我 试看 吧  
__label__12	地址 错 了 ， 怎么 改   地址 错 了 ， 能 改 吗   无法 修改 怎么办 ？   1905231955660174 此 定单 需 修改 地址 和 联系人   怎样 修改 地址 和 联系人 ？   1905231955660174 这个 订单 ， 需要 修改 地址 和 联系人 。   河南省 信阳市 潢川县 迎宾路 泰安 小区 18336259116 崔文杰   [ ok ]  
__label__4	我 之前 反馈 你们 那个 溶豆 相关 准入 证书 到 现在 没 发给 我 啊 ！   17301829283   我 之前 找 你们 几次 呢   老早 了 ， 忘记 了 ，   你 可以 查 记录   肯定 是 之前 的   13795450512 ， 手机号   说发 我 邮件 相关 产品 许可证书 ， 一直 没 发给 我   国家 食品 准入 证书 相关 资料   一直 没收 到   尽快 回电  
__label__4	尿不湿 收到 啦 ！ 有点 小 可以 换大 一码 不 呀 ！   尿不湿 收到 啦 ！ 有点 小 可以 换大 一码 不 呀 ！   我 一下 一个 尺码 买 多 啦 ！   想换 大一码 可以 不 呀 ！   我 有 两个 包裹   今天 到 啦 一个   1905191949093491   哦 哦     知道 啦 ！   没有 啦 ！  
__label__4	我 买 的 满天星 你们 好像 发错 了   我 买 的 满天星 好像 发错 了   和 我 在 网上 看 的 不 一样  
__label__4	这个 刚刚 拿到 瓶底 是 坏 的   这种 情况 一般 咋办 啊 ， 我 明天 要 去 出差 几天 ， 也 没 时间 去 退货   刚刚 退款 一半 我 同意   外包装 凹 进去 的   刚刚 我 快递 盒子 都 扔 了 ， 上面 那个 人工 说 了 处理 方式 过后   所以 结果 叻 ？   要 一直 拿 着 手机 ， 退出 去 了 ， 进来 客服 是不是 又 要 换 一个 哇  
__label__4	1905211952272734   买 的 衣服 少发 了   1905211952272734 订单号   少 一件 泳裤   平台 什么 时候 会员 可以 免费 调换 衣服 啊   像 唯品 会 一样 ， 这次 买 的 衣服 都 大 伤感情   除了 少发 的 衣服 我 想 免费 调换   好 的 谢谢 麻烦 了  
__label__9	亲 ， 这 款 怀孕 了 还 可以 用 吗   上面 全是 英文 看不懂   你 帮 我 看 一下 这 款 孕妇 可以 用 吗   这样 可以 查到 吗   还 没 好 吗   就是 不能 用 是 吧   好 的 ， 谢谢  
__label__5	我 想 投诉 前 几天 的 苹果 手机 商家   买 了 8000 多 的 手机   包装 跟 垃圾 一样   13929970183   暂时 没有   包装 太差 了 吧 ， 太薄 了 ， 快递 员乱 扔 乱 摔 ， 机器 有没有 坏 现在 也 看不出来   不怕 摔坏 吗   必须 要 提   如果 发现 坏 了 ， 有 质保 吗   跟 实体店 一样 售后 吗   去 哪里 售后 ？   那个 包装 真的 再 不 改 ， 会员 以后 再也不会 在 蜜芽 买 东西 了   我 有 另外 一个 会员 也 是 ， 买 了 华为 手机 ， 超级 烂   不 知道 你们 怎么 要求 商家 的   反正 包装 图片 都 有   都 是 希望 蜜芽 好 呀 ， 不然 死 了 好多 会员 和 蜜粉   你们 真的 要 重视   手机 都 快 一万块 钱 了   配 这么 差 的 包装 ， 割 谁 服 啊  
__label__9	Tf 卡是 什么 卡   TF 卡是 什么 卡 ， 是 手机 的 内存卡 吗   手机 内存卡 可以 安装 吧 ？   这个 产品 卖 回家 不 知道 怎么 用 ？   这个 产品 卖 回家 不 知道 怎么 用 ？   这个 产品 卖 回家 不 知道 怎么 用 ？   这个 产品 卖 回家 不 知道 怎么 用 ？   这个 产品 卖 回家 不 知道 怎么 用 ？   ？ ？ ？ ？   这个 产品 卖 回家 不 知道 怎么 用 ？   TF 卡 不 知道 是 什么 卡 ， 手机 的 内存卡 可以 按 吗  
__label__4	我 在 蜜芽 上 买 的 芒果 有 一个 烂 了 ， 能 退 吗   对 的 ， 刚 到货 看 了 下 ， 烂 了 一个   一共 八个   商品 快递 面单 是 在 快递 上 贴着 的 那个 不   是 这个 不   可以 ， 谢谢 美女 了   [ ok ]  
__label__9	请问 如果 办 信用卡 的话 是 需要 自己 本人 激活 还是 ？   请问 一下 ， 办 信用卡 的话 ， 不 激活能 不能 得到 100 元 奖励   如果 我办 了 卡     我 不 激活 也 是 可以 的 嘛     那 对 我 应该 没什么 影响 吧   好 的     谢谢  
__label__9	什么 时候 发货   可是 从 北京   无 门槛 红包 有 吗  
__label__9	请问 兔头 满减 活动 是 多少 号 ？   还是 不 定时 ？   好 的 。 谢谢  
__label__4	如果 不要 了 呢   亲 ， 我想 问下 如果 会员 因为 质量 问题 退货 了 大礼包 ， 还 算 推荐人 的 人数 吗 ？   亲 ， 我想 问下 如果 会员 因为 质量 问题 退货 了 大礼包 ， 还 算 推荐人 的 人数 吗 ？   因为 产品 有 质量 问题 ， 而且 客服 处理 态度 不好 ， 人家 不要 了   还有 就是 我们 买 的 鼻子 纸 ， 买 了 20 提 ， 为什么 发 回来 是 散装 的   太 不好 拿 了   我们 装 了 好几个 包   我们 买 的 是 提装 的   自己 是 会员 倒 无所谓   如果 是 我 的 蜜粉 体验 就 很 不好  
__label__9	这个 书包 ， 我 的 蜜粉 下单 了 ， 什么 时候 发货   明天 不能 发货 吗   他 是 买来 送给 顾客 的 孙子 的 六 一节 礼物   也 不 知道 六一 前 能否 收到  
__label__12	什么 时候 发货 呀   催 一下 好 吗   上次 说 17 号发  
__label__4	为什么 手机 和 机器 链接 不上   老是 链接 不上   订单号 是 别人 帮 我 拍 的   那 我 问 一下   你 能 用 我 的 收件人 查 吗   或者 手机号   13552872677   嗯 ， 我 只能 等 着 了 是 吗  
__label__12	这个 套装 可否 改成 73 厘米 和 100cm 的   1905231955590475   能 更改 就 不 取消 订单   我 重新 下单 ， 结果 没有 100cm 的 了   好 的 ， 谢谢 你  
__label__4	你好 ， 客服 在 吗 ？   上次 购买 鳄鱼 玩具 有 裂缝 ， 补 了 五元 的 优惠券 ， 今天 发现 不能 拼团用 ， 但是 单独 购买 的话 比拼 团高 的 不止 五元 ， 我要 这个 优惠券 有 什么 用   优惠券 用 了 不 优惠 ， 而且 这个 是 补给 我 的   人工 服务   你好 ， 上次 购买 鳄鱼 玩具 有 裂缝 ， 补 了 五元 的 优惠券 ， 今天 发现 不能 拼团用 ， 但是 单独 购买 的话 比拼 团高 的 不止 五元 ， 我要 这个 优惠券 有 什么 用   现在 是 优惠券 不能 参加 拼团 活动 ， 可是 单独 买 的话 比拼 团高 的 不止 五元 ， 补偿 给 我 有 什么 用   之前 买 的 有 问题 的 商品 吗 ？   主要 是 单独 购买 还 得 下载 APP ， 太 不 方便 了 ， 就 因为 五元 的 优惠券 这么 折腾 ， 我 觉得 没有 必要 啊   最 下面 那个 五元 的 就是 补给 我 的   我 以为 可以 随便 用 呢   我 只 希望 那个 优惠券 可以 参加 拼团 活动 就行了   必须 下载 APP 才能 用 吗 ？   [ Concerned ]   麻烦 你 了  
__label__4	1905201950441082   这个 衣服 我 今天 刚 收到   给 宝宝 漂洗 一下   严重 掉色   把 上衣 和 其他 衣服 都 染色 了   17849473337  
__label__9	可以 炒菜 用 么   不会 破坏 营养 么   牛油果 油 也 可以 加热 的 么  
__label__4	帮 我查 一下 这个 手机号码 是 属于 哪个 团队   ? 138   8120   9129 ?   再查 一个   138   8050   6546   这个 手机号码 查 一下   邀请 人 是 谁   18581588427   查 一下   谁 是 邀请 人   这个 号码   普通 客户 是 什么 意思  
__label__4	货已 退回去 了     请问 什么 时候 才能 退款 ？   自已 退回去 的   你 你 看 下 订单 吗   明天 能 退回 吗  
__label__4	请问 下 这个 在 哪里 打差评   这个 充电 宝 真的 质量 太差 了   真的 是 要 被 气死 ， 充一 晚上 才能 充满 。 结果 给 手机 充电 半个 小时 就 没 了   忍无可忍 了   不 需要 退 不 需要 换 ， 我 必须 打个 差评   刚才 充了 两个 小时 ， 充了 10   算了 ， 扔 了 ， 但是 必须 差评  
__label__9	奶粉 下单 了 几天 到 福建 石狮 ？   这个 是 直邮 还是 国内 发货   好 的 ， 谢谢  
__label__9	颜色 选错 了 ，   帽子 颜色 选错 了   我 再 重新 下单 ？   评价 提 交错 了 [ yw ]   不 小心 点 的 ， 都 没 看见   5 元券 呢 ？   好 的 ， 谢谢 ， 我 去 重新 下单  
__label__12	订单 编号 ： 1905231955639394   7347446   2019 - 05 - 23   22 : 35 : 17   帮 我 取消 这个 订单   13810633497   北京市 延庆 区 大榆树 镇大 泥河 小区   哦哦哦     拼团 成功 我 自己 就 可以 取消 是 么 ？   还有   拼团 没 成功 的话 会 退款 吗 ？   好 的   谢谢  
__label__0	亲 ， 招商 的 入驻 商家 是不是 必须 是 咱们 plus 会员 ？   入驻 蜜芽 平台 也 应该 必须 是 plus 会员 才 对 [ kx ]   发 邮箱 后 多久 回复 ？   每个 月 10 号 蜜芽 开放日 可以 谈 入驻 吗   开放日 带上 资料 去 北京 总部 谈 可以 吗 ？   也 是 plus 会员   入驻 平台   并且 加入 plus 会员 了   想 开放日 直接 过去 和 招商 部谈 可以 吗   带上 所有 资料  
__label__4	我 怎么 新增 不了 地址   新增 地址 选 城市 的 时候 是 空白   账户 中 可以 保存 几个 收货 地址   选择 地区 的 时候 是 空白 的   买 东西 ， 新增 地址 时候 是 空白 的 。   我选 所在 地区 ， 出来 是 空白 的  
__label__9	宝宝 现在 1 岁 半 了   现在 买 鞋子 都 要 买 多 大 呀   22   到 25 的 都 能 穿   但是 我 不 知道 那些 鞋子 码数 是不是 正常 的   主要 是 想 买 包脚 的   想 买 大 一点   18 厘米 好像   30 的 ？ ？   左边 那个   会 不会 大   那 平时 怎么 都 是 20 多码 的   我 刚刚 也 看 了 ， 好像 是 呢   那 我 买 了   希望 不会 出错   我 买 31 或 32 可以 不   偏 大 一点   因为 宝宝 脚长 得 快  
__label__9	我 的 微信 绑定 失败 了 如何 重新 绑定   重新 绑定 微信   重新 绑定 微信   你好 ， 我 的 微信 绑定 失败 了 。 如何 重新 绑定   在 吗 ， 这个 怎么弄   不 懂 什么 意思   新疆维吾尔自治区 巴音郭楞蒙古自治州 博湖县   怎么 绑定 呢   可以 讲 一下 操作步骤 吗   好 的 ， 谢谢  
__label__9	我 发券 ， 蜜粉 不好 领 啊   这样 的 ： 她 有 两个 手机号 ， A 号 是 我 的 蜜粉 ， 但是 没 开通 微信 。 B 号 不是 蜜芽 客户 ， 但是 开通 微信 ， 现在 不 知道 怎么 领券 [ 捂脸 ]   开通 什么 ？   就是 这个 意思   微 信号 和 手机号 不 同步 ， 可以 领券 吗 ？  
__label__12	亲 ， 我 这个 快递 没有 更新 ， 能 不能 麻烦 帮 我 催 一下 呢   等 着 米 下锅  
__label__9	上 胸围 93 ， 下 胸围 76 ， 该 如何 选 呢 ？   嗯 就是 这 款 。   上 胸围 93 ， 下 胸围 80 ， 该 如何 选 呢 ？   好 吧 谢谢  
__label__12	没有 收到 ， 我 可 怎么 退回去 啦 … … 我 快递 的 是 江苏 ， 你 看看 收货 地址 都 不 对   可以 收到 圆通   都 可以 ， 补发 也 行 ， 尽快  
__label__12	我 买 的 纸尿裤 地址 错 了 可以 改 吗 ？   刚付 完款 我 就 改 地址 了 ， 怎么 没 改过来 呀 ？   我 买 的 纸尿裤 地址 错 了 可以 改 吗 ？   我 买 的 纸尿裤 地址 错 了 可以 改 吗 ？   刚付 完款 我 就 改 地址 了 ， 怎么 没 改过来 呀 ？   我发 了 呀   还有 一个 快递 也 是   我 不要 了   这个 地址   纸尿裤 要 的   不 取消 呀   把 地址 给 我 改 一下   什么 就 尽量   什么 叫 尽量 呀   你们 这 服务 太差 了   还 不如 在 别的 平台 买 东西 呢   我 都 后悔 办 会员 了   买 了 那么 多 的 东西 ， 有 一半 都 是 不满 月 的   不 满意 的   首先 服务 不行   还有 一个   这个 我 不要 了   帮 我 处理 一下 ， 谢谢   同样 的 问题   我刚 支付 了 看 地址 不 对 ， 赶紧 改 地址 ， 结果 还是 这   这 服务 真的 不如 别的 平台  
__label__9	我们 平常 穿 27 码 的 鞋 ， 我 大概 选择 什么 号  
__label__4	漏液 调换 的话 运费 怎么 算 呢   没 多少 ， 但是 旁边 是 黏 黏 的 ， 不管 多少 ， 发现 漏液 可能 不 密封 就 该 换 吧   这个 白色 的 点 就是 泡沫 黏 上面 了   调换 运费 是 怎么 处理   嗯   对 的   等 下   回去 拍 给 你   额 ， 刚刚 那位 客服 小姐姐 可以 转接 嘛   我 之前 是 在 咨询 她   她 说 要 我 买 的 东西 的 外包装 照片   这个 白点 上面   都 是 黏 黏 的   估计 就 是从 这边 漏 的   不过 我 手机 像素 不怎么样 拍 的 不够 表现力   你 看 第一张 照片 可以 看 出来   可以 了 dd 我 ， 我先 吃饭   有 5 块 起算得 快递 嘛   emmmm   为啥 每次 都 要 换 一个 人 ？   接 之前 内容 可以 嘛   刚刚 有个 客服 在 处理 我 的 问题   不能 直接 转 上 一个 客服 嘛 ， 我 已经 描述 过 两次 了 ？   ？ emmm   是 漏 ， 然后 在 处理 我 如果 换货 的话 运费 赔付   ? ？ ? ？ ?   那 我 找 谁 呢 ， 点 客服 转 人工 就 直接 是 你们   麻烦 尽快 ， 最近 事情 有 丶 多  
__label__4	因为 有 坏果   快递 盒子 被 扔掉 了   照片 你 看 一下   明显 不是 运输 途中 坏 的   还有 我 今天 收到 的 鞋子   里面 少件   我 的 橘色 那双 没有   我 都 无语   那个 坏果 到 今天 没 处理   今天 收到 一个 快递 等 着 给 小朋友 穿   结果 少件   之前 就 这么 说  
__label__12	1905181947241731   这个 订单号 查下   18 号 发货 ， 一直 没有 物流 信息   一定 出 问题 了   1905181947241740   还有 这个   问题 是 多久 了 ？   已经 4 天 了   这样 的 快递 正常 吗 ？   给 我 电话 客服 的 号码   1905181947241740   这 快递 怎么回事  
__label__9	那里 发货 的   是 正品 吗  
__label__9	我 这久 在 密芽 里面 买 了 好多 东西 ， 你们 蜜芽 咋 优惠 的 搞不懂   我 是 看 上面 参加 会员 少钱   咋发 不到 在 这里   我 截图 不了 在 你 这里   我 的 货 截图 不了 在 你 这里   我 真 搞不懂 你们 密芽 里面 的   是 朋友 介绍 在 这里 买 的   算了 ， 我 搞不懂   以后 不 在 这 里面 买 了   花 169 元 买 件套 衣服 又 大 ， 质量 又 不好   问穿 什么 号 ， 给 我 介绍 的 号 不 对   我 撤 了 ， 掉 牌 丢 了   190514194093721   货 收到 ， 今天 那来 穿 ， 又 大 ， 质量 不好   13985401700   我 这久 在 里面 买 了 好多 童装 送人   没有 图片 上 这么 好   反馈 什么   我 今天 也 在 里面 订 了 一双 鞋子   我 也 买 网购 的   我 也 不 知道 你们 的   我 把 衣服 给 你 退回去 还是 可以 吗 ？   问题 我 撤 了 的   合子 没有 了 ，   咋 退 我 还 不 懂   反馈 是 什么   写错 了 ， 你 的 服务 ， 非常 满意   谢谢 为 我 这 小点 事 ， 操心   服务 非常 满意 `   我 真想 删除 了 的 ， 是 朋友 介绍 在 这 里面 买 的  
__label__14	1905151942051501   这个 退款 渠道 是 什么   1905151942051501   支付宝 流水号 给 我  
__label__4	订单 编号 ： 1905221953151831   订单 编号 ： 1905221953151831   订单 编号 ： 1905221953151831   这个 订单 发错 货 了   我 现在 要 退货   我 已经 申请 了 售后  
__label__4	给 我 一个 退货 地址   给 我 一个 退货 地址 ， 好 吗 ？   给 我 一个 退货 地址 ， 好 吗 ？  
__label__12	亲 ， 在 吗 。   你好 ， 我 想 问 一下 。   我 的 快递 是 一个 箱子 还是 两个 啊 。 [ wx ]   我 今天 收货 来取 快递 。 打 了 两次 。 说 我 的 两个 箱子 。   我来 了 只有 一个 。   兔头 妈妈 的 拉拉 裤   还有 试用装 七个 。   嗯 嗯 好 的 。   单号 我 有 。   我 就 想 确定 一下 几个 箱子 。   你们 是裝 一起 了 还是 ？   我 怎么 只有 一个 啊 。  
__label__4	货都 没收 到 就 被 签退 了   我 要求 退款  
__label__1	你好 ， 请问 开 会员 礼包 ， 两个 兔子 可以 发 两个 粉色 吗 ？   双 礼包 兔子 可以 发 两个 粉色 吗 ？   主要 是 两个 女孩 ， 他们 都 想要 粉色  
__label__4	孩子 脚长 175   能 不能 帮 我 看看   订单 中 的 鞋子   哦 ， 谢谢  
__label__9	你好 ？ 在 吗   我想 问下   174cm   70kg   要 穿 多 大 啊 ？   我想 问下   174cm   70kg  
__label__9	你好 ， 请问 商家 入驻 平台 ， 需要 什么 条件 呢   怎么 申请 入驻 呢   需要 押金 或者 其他费用 吗   商家 入驻 有 相关 的 文案 介绍 吗   我 给 客户 介绍 的话 ， 就 这样 告诉 他 吗   后续 有人 联系 他  
__label__9	粽子 要 买 三盒 怎么 下单   可以 了 谢谢  
__label__9	内长准 吗 ？   孩子 脚 差点 190   多大码 合适   孩子 脚 差点 190   多大码 合适  
__label__4	另外 我 买 的 不是 含铁 的 米粉 里面 咋会用 富马酸 亚铁   我 买 的 是 原味 的 米粉   上面 的 聊天 你 看不到 吗   我 买 的 嘉宝 的 米粉 有 黑色 沉淀物   https : / / m . mia . com / item - 1002963 . html ？ sign = FAC12C6MzY3NjQ4NTY =   这个 你 看看   是 混合 谷物 不是 高铁 的   四个 月 那个 高铁 的 也 没 黑色 沉淀物 呀   为啥 这个 有 ， 孩子 吃 了 会 不会 健康  
__label__9	这个 可以 不   目前 订单号 还 没 发过来   你 看 一下 ， 我 把 尿不湿 照 了 发过来 了  
__label__12	1905171945749035   这个 订单 好长时间 了 ， 还 没收 到货 ？   最近 问题 连连 ， 搞 得 我们 都 不好 推广 了   还 怎么 跟 别人 谈 会员   1905171945749035 还是 这个 事   蜜粉 的 快递 好长时间 了 还 没收 到   你们 的 回复 总是 让 等   要 拿出 个 解决方案 啊   核实 要 一天 吗 ？  
__label__9	你好 ， 这个 桃胶 皂角米 雪燕 哺乳期 不能 吃 吗   你好 ， 这个 桃胶 皂角米 雪燕 哺乳期 不能 吃 吗   写 着 说 哺乳期 不宜 食用   怎么 别家 卖 的 说 哺乳期 可以 吃 啊   吃 了 会 怎样 ？   [ ll ]  
__label__12	怎么 还 没 发货 啊   发货 时间   怎么 还 没 发货 啊   前天 付款 的   好 吧 ， 你们 这个 太慢 了   每次 在 蜜芽 买 东西 发货 都 很慢  
__label__12	那个 赠 的 洗衣 液 什么 时候 能 发货  
__label__4	你 帮 我 问 了 吗 ？   我 的 退款 怎么 还 没收 到 ？  
__label__4	我 有 一双 鞋子 十号 签收 的   但是 现在 发现 码数 偏小一码   还 可以 退换 吗   3708074478115  
__label__4	这个 还要 自己 垫 运费 嘛 ？   这个 伞 的 问题 是 质量 问题 啊   1903051833769805   商标 已经 剪 了   没关系 吧   要 带 盒子 嘛  
__label__12	我 下午 买 了 两包 尿不湿 ， 买 错号 了 ， 请问 现在 可以 换 么 ？   厂家 还 没有 发货 ， 请问 现在 可以 换 么 ？   18181470917   那 只能 买回来 再换 么 ？   拒收 ？ ？ ？ 我 总共 买 了 4 包 ， 只有 2 包号 错 了 ， 可以 部分 拒收 吗 ？   签收 完 了 可以 换 是 吧 ？   谢谢 ， 不用 了 ！  
__label__9	这款 弥鹿 小夜灯 库存 只有 17 吗   17 最大 了 ， 好少 呀  
__label__12	你好 ， 我 今天 买 的 还 没有 成团 ， 怎么 取消   怎么 取消   怎么 换 号   拼团 还 没 我 成功 ， 怎么 换 号 啊   买 的 66 码 的 ， 换成 73 码 的   好 的 ， 谢谢   什么 时候 有 答复  
__label__4	我 买 的 198 的 这个 玩具 怎么 没 一个 积木   刚 下班 拿 回来 一 打开 只有 这些 东西   那些 收纳盒 也 没 一个   今晚 总会 回电 接  
__label__9	兔头 妈妈 两个 加 的 便携 装  
__label__9	你好 ， 上次 那个 尿裤 送 试用装 的 优惠券   是 给 蜜粉 的 吧   能 给 一个 蜜粉 用户 一起 买 吗 ？   一个 用户 能 是 几张 试用装   只能 用 一张 优惠券 对 吧   好 的 ， 看 蜜粉 用户 也 可以 对 吗   老 蜜粉 用户 也 可以 吧   只能 是 我 自己 的 蜜粉 用户 吧   那 我 有 个 蜜粉 买 了 5 包尿裤 ， 她 应该 有 5 张 优惠券   我能 一次性 5 张 发给 她 吗   我 怎么 有个 会员 朋友 ， 他们 问 客户 怎么 又 说 可以 啊   你们 的 回答 怎么 不 一样   我 相信 谁 的 啊  
__label__12	你好     能 不 帮 我   看看 我 的     到 哪 了 ？ 衣服   退换 的 衣服     帮 我 查查   到 哪 了 谢谢   我 退换 的 衣服     我 的 你们 已 收到     你 也 发货 了     帮 我 查查   到 哪里 了     你们 发 的 货 谢谢   [ ok ]  
__label__9	刚才 买 的 贝亲 奶瓶   能 不能 给 160ml 的 奶瓶 配个 s 号 奶嘴 啊   刚才 买 的 贝亲 奶瓶   能 不能 给 160ml 的 奶瓶 配个 s 号 奶嘴 啊   没事   修改 不了 就算 了  
__label__4	亲帮 我查 一下   钱 都 退 了 吗   退 到 哪里 了   订单 编号 ： 1904271917993070   订单 编号 ： 1904271917993070  
__label__9	我 想 问问 奶瓶 手把 怎么 配   还有 吸管   我 知道 啊 ！ ！ 那 怎么 配   那 都 啥时候 了   不 可能 买个 杯子 回来 不好 配 配件 吧 ，   你 可以 反应 一下   反应 了 都 没有 配件 嘛 ？   这是 一个 很 严重 的 问题   淘宝 能 不能 配 上   那 你 清楚 啥 ！   什么 都 不 知道 ！   [ dn ]   [ dn ]   [ dn ]   [ dn ]   [ dn ]   她 那个 径口 是不是 和 可 么 多么 径口 一样   同 品牌 的 你们 有 吗   那 就是 啊 ！ 你 觉得 你 的 建议 合适 吗 ？   是不是 和 可 么 多么 大小 一样   晕 什么 都 不 知道 ！   那 你 让 我 现在 咋办   重新 买 两个 ！   我们 的 钱 也 不是 大风 刮来 的   答非所问   那 什么 时候 有 呢   还有 这个 吸管 ！ 是不是 和 别的 管子 是 通用 的   那 也 是 要 从 你们 那里 配是 吗   那 怎么 配   晕 ！ 那 我们 以后 该 怎么 在 蜜芽 上面 买   买 了 东西 啥 都 没有   等 上 新 了 宝宝 都 大 了   哎 ！ 冤枉钱  
__label__4	你好   请问 这个 怎么 打开 呀 ？   顾客 买 了 不 知道 怎么 用   不是 的   是 她 不 知道 怎么 打开   有 小视频 吗 ？   你好   问到 了 吗 ？   好 的   我 让 她 再 试试   还有 个 问题   之前 有个 蚊香 液 坏掉 了   回复 的 是 重新 寄 一个   已经 几天 了 ， 客人 问 多久 能 到   有 订单号 吗 ？   有 收到   顾客 问 什么 时间 能 到   已经 几天 了   好 的 谢谢  
__label__9	17738705816   帮 我查 一下 这个 是 谁 的 密粉   17738705816   18782265303   不是 我 的 密粉   我 想 问 看看 是不是 我 会员 的 蜜粉   她 发给 别 个 试用装 优惠卷 没 领到 ， 问哈看 什么 情况   这个 是 会员 的 号码   那 分享 的 优惠卷 出去 咋个 没有 领到 呢   还 找 不到 了   就 说 177 那个 账号   买 东西 还要 付 15.9 呐   为什么 没有 领取 成功 呢   从 新 点击 就是 抢 完 了   只是 分享 给 她 了 的 啊   少 了 得 嘛   卷 都 莫有 了   其他人 都 领到 了   都 是 一样 的 分享 出去 的 得 嘛   那个 有 什么 区别 吗   永久 分享 如果 用户 没有 领取 还会 退回来 不  
__label__9	这个 要 六月 才 发货 吗 ？   发货 时间   请问 好久 发货   自营 一般 好久 到  
__label__4	实物 太小 了 ， 跟 图片 不 符合 ， 不要 了   灭蚊灯 太小 了 ， 与 实物 不 符合 ， 不要 了   一看 就 不行  
__label__9	一周 半穿 哪个 号   一周 半穿 什么 码 的   一周 半 的 穿 什么 号 的   就是 一周 半 的 ， 体重 不 清楚   一般 都 穿 啥 号 的   一般 都 是 啥 码 的   我 自己 做个 参考 就行  
__label__4	我 这个 订单 忘记 填换 多少 码 的 啦   我要 换货 的   1905201950589240   换 27 的   没有 了 ， 谢谢  
__label__4	为什么 老是 连不上 呢   连 不 上网 呢   连 了 好久 连 不 上网 呢   一直 是 网络连接 超时  
__label__12	您好 亲 ， 我 的 一个 粉丝 12 号 买 了 两瓶 蓝月亮 漂洗 2K9 薰衣草 套装 ， 现在 还 没到 ， 能 帮 我 看看 到 那里 了 吗 ？   18213905956  
__label__12	我 的 订单 不 对 吧   订单 怎么 变成 两个 了   甄选 洗衣 液 跟 原来 的 订单 不 一样   原 订单 只有 9 斤 那个   现在 变成 两种 了 呢   原来 没有 19.9 那个   只有 9 斤 组合 那个   什么 时候 多 赠送 的   我 是 今天 才 发现 多 了 一个 500   并且 9 斤 的 点开 显示 商品 不错 在   商品 不 存在 ？ ？ ？ ？ ？ ？   那 也 不 退款 啊   你 不是 说 没有 货 了 吗   还发 什么   什么 时候 赠送 的 500   你们 又 一次 延期   应该 有 什么 补偿  
__label__12	我 19 号 买 的 尿不湿   到 现在 物流 没 更新   也 不 知道 到 哪里 了  
__label__4	退货 呢 ！   好 的 ， 谢谢  
__label__9	你好 ， 显示 有 货 ， 可是 一直 不能 下单  
__label__12	用 优惠券 买 的 尿不湿 试用装 ， 退货 后卷 还 在 不   地址 买错 了 咋办   退回 什么 ？   刚买 的 ， 现在 想改 地址 ， 系统 让 重新 下单   那 我 退货 重新 下单  
__label__9	我 会员 日买 了 20 包 纸尿裤 ， 为什么 只到 了 18 个券   我 把 截图 给 你 ， 总共 20 包 ，   总共 20 包 ，   看过 了 ，   我 现在 分享 了 9 张   还 剩 9 张  
__label__12	我 买 的 那个 防溢 乳垫 怎么 还 没 发货   好多天 了   问 21 号 买 的 那个 防溢 乳垫 还 没 发货  
__label__9	我 宝宝 脚长 14.3 厘米 ， 你们 的 鞋 我 该 选多大码 的 呢  
__label__12	裤头 多大 ？   怎么 查看 商品 详细信息   童装 、 童鞋 、 成人 女装 、 孕妇装 尺码 推荐   成人 女装   大小 （ 尺寸 ） 是 多少   怎么 查看 商品 详细信息   裤头 多大   145 斤 能 穿 吗   那帮 我 退 了   我 没 看到 取消 键   河源市 高新区 骏发 实业 有限公司 蓝慧娟 15816358827  
__label__9	我 这个 是 国内 发货 么   你 这 不是 进口 么   没有 人 么   我 这个 是 国内 发货 么   不是 进口 么   不是 韩国 ？ ？ 的 呀   订单 编号 ： 1905221953572963   我 买 迪奥 口红 还要 填 关税 信息   这个 直接 好像 山东 发   怎么 知道 它 是 韩国 产 的   二维码 怎么 辩  
__label__9	我 买 的 防蚊 裤要 退货   我 买 的 防蚊 裤要 退货   码数 偏小   不 可以 直接 退货   9895301195932   收到 有 段时间 了 ， 一直 没有 时间 看   今天 才 打开 包裹   小 了 ， 穿 不了 啊   三条 只有 最小 的 孩纸 的 能 穿   因为 我会 老家 了 ， 一直 没有 看到 包裹  
